lam,LB,n1,fold,window,min_n1,failed
0.7,252,0.3,4,6,0.12476969941424064,False
0.7,252,0.3,4,7,0.12846533874462543,False
0.7,252,0.3,4,8,0.12341784081030797,False
0.7,252,0.3,4,9,0.10622838261744462,False
0.7,252,0.3,4,10,0.10137696007289544,False
0.7,252,0.3,4,11,0.08034440365940654,False
0.7,252,0.3,4,12,0.08891942237890237,False
0.7,252,0.3,5,0,0.1305715801688486,False
0.7,252,0.3,5,1,0.0950216899417541,False
0.7,252,0.3,5,2,0.17129978310427313,False
0.7,252,0.3,5,3,0.11073072712960873,False
0.7,252,0.3,5,4,0.10389838131290335,False
0.7,252,0.3,5,5,0.11830917526590147,False
0.7,252,0.3,5,6,0.11549107152758567,False
0.7,252,0.3,5,7,0.1102394499268907,False
0.7,252,0.3,5,8,0.14506757503054163,False
0.7,252,0.3,5,9,0.17318254856927093,False
0.7,252,0.3,5,10,0.11462220115094522,False
0.7,252,0.3,5,11,0.12081064981954323,False
0.7,252,0.4,1,0,0.08582741459154755,False
0.7,252,0.4,1,1,0.07096637991565741,False
0.7,252,0.4,1,2,0.11776434140529944,False
0.7,252,0.4,1,3,0.1937777444972161,False
0.7,252,0.4,1,4,0.16770516203633337,False
0.7,252,0.4,1,5,0.12808357714789378,False
0.7,252,0.4,1,6,0.1250049837883493,False
0.7,252,0.4,1,7,0.20771623051457103,False
0.7,252,0.4,1,8,0.11579017807591027,False
0.7,252,0.4,1,9,0.11397782303821695,False
0.7,252,0.4,1,10,0.1495504173343105,False
0.7,252,0.4,1,11,0.11275964364710639,False
0.7,252,0.4,2,0,0.21637685200008716,False
0.7,252,0.4,2,1,0.18957306454636524,False
0.7,252,0.4,2,2,0.1539127302786299,False
0.7,252,0.4,2,3,0.21653495342109155,False
0.7,252,0.4,2,4,0.24401808109992063,False
0.7,252,0.4,2,5,0.19922463796323026,False
0.7,252,0.4,2,6,0.2393177953662077,False
0.7,252,0.4,2,7,0.16186532769961556,False
0.7,252,0.4,2,8,0.1700070918709116,False
0.7,252,0.4,2,9,0.17295215250852003,False
0.7,252,0.4,2,10,0.20110346727255282,False
0.7,252,0.4,2,11,0.2286240952730697,False
0.7,252,0.4,2,12,0.2591008982543676,False
0.7,252,0.4,3,0,0.17943812561989678,False
0.7,252,0.4,3,1,0.11115821058883278,False
0.7,252,0.4,3,2,0.11897003024132363,False
0.7,252,0.4,3,3,0.2605585422381538,False
0.7,252,0.4,3,4,0.19244552321766445,False
0.7,252,0.4,3,5,0.3367543003810209,False
0.7,252,0.4,3,6,0.25068614980747217,False
0.7,252,0.4,3,7,0.21251456908369631,False
0.7,252,0.4,3,8,0.31939913293864386,False
0.7,252,0.4,3,9,0.18155089612561812,False
0.7,252,0.4,3,10,0.279387916678194,False
0.7,252,0.4,3,11,0.22922532507889104,False
0.7,252,0.4,3,12,0.37112424682112083,False
0.7,252,0.4,4,0,0.4231473005745156,True
0.7,252,0.4,4,1,0.28693751996974187,False
0.7,252,0.4,4,2,0.2904595740128843,False
0.7,252,0.4,4,3,0.20457142340533307,False
0.7,252,0.4,4,4,0.23349136554431074,False
0.7,252,0.4,4,5,0.2551681614337545,False
0.7,252,0.4,4,6,0.1205223811839009,False
0.7,252,0.4,4,7,0.12006047987867205,False
0.7,252,0.4,4,8,0.12121562039804895,False
0.7,252,0.4,4,9,0.1392982598034333,False
0.7,252,0.4,4,10,0.1138250424510724,False
0.7,252,0.4,4,11,0.15781621669278253,False
0.7,252,0.4,4,12,0.14264194754117737,False
0.7,252,0.4,5,0,0.14639373570870529,False
0.7,252,0.4,5,1,0.1542081674200794,False
0.7,252,0.4,5,2,0.13526028297800344,False
0.7,252,0.4,5,3,0.10207900470315026,False
0.7,252,0.4,5,4,0.1662631453758979,False
0.7,252,0.4,5,5,0.1814057563925885,False
0.7,252,0.4,5,6,0.1773672215038411,False
0.7,252,0.4,5,7,0.1547741158798873,False
0.7,252,0.4,5,8,0.22654030801689168,False
0.7,252,0.4,5,9,0.16324166150739997,False
0.7,252,0.4,5,10,0.22837766993704361,False
0.7,252,0.4,5,11,0.18783112068837998,False
0.7,504,0.1,1,0,0.04687556445533173,False
0.7,504,0.1,1,1,0.04104035886973624,False
0.7,504,0.1,1,2,0.03725384533666612,False
0.7,504,0.1,1,3,0.03194959957989825,False
0.7,504,0.1,1,4,0.043876175847924165,False
0.7,504,0.1,1,5,0.033599706283299474,False
0.7,504,0.1,1,6,0.024340266230233554,False
0.7,504,0.1,1,7,0.03860575071700244,False
0.7,504,0.1,1,8,0.04119370227754805,False
0.7,504,0.1,1,9,0.025889475759313343,False
0.7,504,0.1,1,10,0.046704087146434536,False
0.7,504,0.1,1,11,0.0606601618594217,False
0.7,504,0.1,2,0,0.059760049299904694,False
0.7,504,0.1,2,1,0.03619893825385621,False
0.7,504,0.1,2,2,0.03930016486511253,False
0.7,504,0.1,2,3,0.04366495390762128,False
0.7,504,0.1,2,4,0.04495452912639875,False
0.7,504,0.1,2,5,0.03125131371085598,False
0.7,504,0.1,2,6,0.03030207164614307,False
0.7,504,0.1,2,7,0.05547535177380353,False
0.7,504,0.1,2,8,0.05147700983464548,False
0.7,504,0.1,2,9,0.038566860218776186,False
0.7,504,0.1,2,10,0.04618454043975066,False
0.7,504,0.1,2,11,0.042664302711243746,False
0.7,504,0.1,2,12,0.04762094757541559,False
0.7,504,0.1,3,0,0.03984745367822619,False
0.7,504,0.1,3,1,0.05959506555888636,False
0.7,504,0.1,3,2,0.0471529881545221,False
0.7,504,0.1,3,3,0.059225807865848294,False
0.7,504,0.1,3,4,0.061256326931029774,False
0.7,504,0.1,3,5,0.07836965881760397,False
0.7,504,0.1,3,6,0.0993225558753225,False
0.7,504,0.1,3,7,0.07525527794630245,False
0.7,504,0.1,3,8,0.06923485228906111,False
0.7,504,0.1,3,9,0.07333426209948814,False
0.7,504,0.1,3,10,0.09296871884715144,False
0.7,504,0.1,3,11,0.0758941159859985,False
0.7,504,0.1,3,12,0.045334598215224134,False
0.7,504,0.1,4,0,0.15214925908235555,True
0.7,504,0.1,4,1,0.09462286100275406,False
0.7,504,0.1,4,2,0.1011880677555216,True
0.7,504,0.1,4,3,0.10180666723335645,True
0.7,504,0.1,4,4,0.10246135703912526,True
0.7,504,0.1,4,5,0.12160985458756136,True
0.7,504,0.1,4,6,0.09796101669305561,False
0.7,504,0.1,4,7,0.12567219401249471,True
0.7,504,0.1,4,8,0.08933143895921294,False
0.7,504,0.1,4,9,0.07301690654961626,False
0.7,504,0.1,4,10,0.08487582999422313,False
0.7,504,0.1,4,11,0.10414844412648451,True
0.7,504,0.1,4,12,0.11613707576005683,True
0.7,504,0.1,5,0,0.05405898498573877,False
0.7,504,0.1,5,1,0.08959484949476101,False
0.7,504,0.1,5,2,0.123219892847084,True
0.7,504,0.1,5,3,0.03474258729980757,False
0.7,504,0.1,5,4,0.04263734999770656,False
0.7,504,0.1,5,5,0.06778993961420332,False
0.7,504,0.1,5,6,0.06454849241494384,False
0.7,504,0.1,5,7,0.07374043894459596,False
0.7,504,0.1,5,8,0.09200169938717925,False
0.7,504,0.1,5,9,0.05628272271089389,False
0.7,504,0.1,5,10,0.06539117221298466,False
0.7,504,0.1,5,11,0.10759721615297357,True
0.7,504,0.2,1,0,0.09760150948477271,False
0.7,504,0.2,1,1,0.07752228888548635,False
0.7,504,0.2,1,2,0.08858578644199158,False
0.7,504,0.2,1,3,0.13355528161046384,False
0.7,504,0.2,1,4,0.10196992014687783,False
0.7,504,0.2,1,5,0.07765802936155924,False
0.7,504,0.2,1,6,0.10400001012284929,False
0.7,504,0.2,1,7,0.08693589227547019,False
0.7,504,0.2,1,8,0.09042953664781511,False
0.7,504,0.2,1,9,0.1095404237518494,False
0.7,504,0.2,1,10,0.10938027724950015,False
0.7,504,0.2,1,11,0.09542753128618735,False
0.7,504,0.2,2,0,0.08084173745772807,False
0.7,504,0.2,2,1,0.07120543091257565,False
0.7,504,0.2,2,2,0.06609534029112928,False
0.7,504,0.2,2,3,0.11014631098378162,False
0.7,504,0.2,2,4,0.06797013084148942,False
0.7,504,0.2,2,5,0.12649508940629295,False
0.7,504,0.2,2,6,0.11308956902154771,False
0.7,504,0.2,2,7,0.1634273151946114,False
0.7,504,0.2,2,8,0.18878792440730605,False
0.7,504,0.2,2,9,0.15912689169937574,False
0.7,504,0.2,2,10,0.06342470434777969,False
0.7,504,0.2,2,11,0.15009907504113904,False
0.7,504,0.2,2,12,0.1651992164593695,False
0.7,504,0.2,3,0,0.0980852099785787,False
0.7,504,0.2,3,1,0.09938826609416307,False
0.7,504,0.2,3,2,0.11380141704580002,False
0.7,504,0.2,3,3,0.3487921539090314,True
0.7,504,0.2,3,4,0.18261109803784048,False
0.7,504,0.2,3,5,0.20605702339496598,True
0.7,504,0.2,3,6,0.41908129048550297,True
0.7,504,0.2,3,7,0.1266579000331814,False
0.7,504,0.2,3,8,0.20262307019071826,True
0.7,504,0.2,3,9,0.17070693347916213,False
0.7,504,0.2,3,10,0.18848026178505944,False
0.7,504,0.2,3,11,0.18345678647189215,False
0.7,504,0.2,3,12,0.1683125819863772,False
0.7,504,0.2,4,0,0.19584714573455853,False
0.7,504,0.2,4,1,0.2079386795512874,True
0.7,504,0.2,4,2,0.180499369923959,False
0.7,504,0.2,4,3,0.2064200778838545,True
0.7,504,0.2,4,4,0.15903166148321296,False
0.7,504,0.2,4,5,0.13043165579252175,False
0.7,504,0.2,4,6,0.17196205265477973,False
0.7,504,0.2,4,7,0.11548539904306619,False
0.7,504,0.2,4,8,0.2934840385315969,True
0.7,504,0.2,4,9,0.16177324730739273,False
0.7,504,0.2,4,10,0.24839062666159,True
0.7,504,0.2,4,11,0.07627392881968538,False
0.7,504,0.2,4,12,0.12311029192775608,False
0.7,504,0.2,5,0,0.16076396498866175,False
0.7,504,0.2,5,1,0.264910717934988,True
0.7,504,0.2,5,2,0.20733213663174666,True
0.7,504,0.2,5,3,0.09173011715422424,False
0.7,504,0.2,5,4,0.13190339379344193,False
0.7,504,0.2,5,5,0.14822316065169025,False
0.7,504,0.2,5,6,0.16266096628896493,False
0.7,504,0.2,5,7,0.091476194039958,False
0.7,504,0.2,5,8,0.14096231766485842,False
0.7,504,0.2,5,9,0.15324294944719924,False
0.7,504,0.2,5,10,0.11290131014459813,False
0.7,504,0.2,5,11,0.12026598045961909,False
0.7,504,0.3,1,0,0.1819392794793935,False
0.7,504,0.3,1,1,0.1315808691472167,False
0.7,504,0.3,1,2,0.25450731149008726,False
0.7,504,0.3,1,3,0.1764551228832604,False
0.7,504,0.3,1,4,0.1911400551529082,False
0.7,504,0.3,1,5,0.1423628609615257,False
0.7,504,0.3,1,6,0.17378736958735228,False
0.7,504,0.3,1,7,0.14483301726248302,False
0.7,504,0.3,1,8,0.31864188622012213,True
0.7,504,0.3,1,9,0.14140636757944786,False
0.7,504,0.3,1,10,0.17550526869660998,False
0.7,504,0.3,1,11,0.2981280468467129,False
0.7,504,0.3,2,0,0.12951732289505988,False
0.7,504,0.3,2,1,0.12858168136237436,False
0.7,504,0.3,2,2,0.20115660089973278,False
0.7,504,0.3,2,3,0.18987094873829755,False
0.7,504,0.3,2,4,0.10371754554358974,False
0.7,504,0.3,2,5,0.2806122151352891,False
0.7,504,0.3,2,6,0.15299432604358387,False
0.7,504,0.3,2,7,0.1239626096339411,False
0.7,504,0.3,2,8,0.11721256827699728,False
0.7,504,0.3,2,9,0.15060775909456953,False
0.7,504,0.3,2,10,0.11908758306836943,False
0.7,504,0.3,2,11,0.2043257409335738,False
0.7,504,0.3,2,12,0.12002316120951008,False
0.7,504,0.3,3,0,0.23896641741798533,False
0.7,504,0.3,3,1,0.14003028401812778,False
0.7,504,0.3,3,2,0.12824063416294307,False
0.7,504,0.3,3,3,0.16260001195897894,False
0.7,504,0.3,3,4,0.29044807611399753,False
0.7,504,0.3,3,5,0.24679372890840787,False
0.7,504,0.3,3,6,0.17956256230056494,False
0.7,504,0.3,3,7,0.23877365812500015,False
0.7,504,0.3,3,8,0.3925077209934561,True
0.7,504,0.3,3,9,0.31960135781326515,True
0.7,504,0.3,3,10,0.1679792808060161,False
0.7,504,0.3,3,11,0.3453050592064115,True
0.7,504,0.3,3,12,0.3363024060260973,True
0.7,504,0.3,4,0,0.19882922312362697,False
0.7,504,0.3,4,1,0.10946665790624563,False
0.7,504,0.3,4,2,0.18978502851585638,False
0.7,504,0.3,4,3,0.14860210535494522,False
0.7,504,0.3,4,4,0.30417247583940027,True
0.7,504,0.3,4,5,0.23335790385847946,False
0.7,504,0.3,4,6,0.21570508417193318,False
0.7,504,0.3,4,7,0.2429991253484216,False
0.7,504,0.3,4,8,0.2291730020943517,False
0.7,504,0.3,4,9,0.1869427438447905,False
0.7,504,0.3,4,10,0.2316538978134443,False
0.7,504,0.3,4,11,0.20514090857013426,False
0.7,504,0.3,4,12,0.2553419202815182,False
0.7,504,0.3,5,0,0.20330919743870218,False
0.7,504,0.3,5,1,0.1988135514156517,False
0.7,504,0.3,5,2,0.3606167457110728,True
0.7,504,0.3,5,3,0.15916559543359654,False
0.7,504,0.3,5,4,0.13609470810432422,False
0.7,504,0.3,5,5,0.17061864923076905,False
0.7,504,0.3,5,6,0.19905630095529547,False
0.7,504,0.3,5,7,0.08970692168078089,False
0.7,504,0.3,5,8,0.14084053253422613,False
0.7,504,0.3,5,9,0.13436469403872425,False
0.7,504,0.3,5,10,0.15551001770575007,False
0.7,504,0.3,5,11,0.2459299822100207,False
0.7,504,0.4,1,0,0.2135528572446592,False
0.7,504,0.4,1,1,0.25552557534574993,False
0.7,504,0.4,1,2,0.17737396081234574,False
0.7,504,0.4,1,3,0.17484537613129614,False
0.7,504,0.4,1,4,0.17114928751095973,False
0.7,504,0.4,1,5,0.15637529518535695,False
0.7,504,0.4,1,6,0.19836713738295897,False
0.7,504,0.4,1,7,0.12862357569058133,False
0.7,504,0.4,1,8,0.16281159029444395,False
0.7,504,0.4,1,9,0.16888390198585987,False
0.7,504,0.4,1,10,0.13138840563440163,False
0.7,504,0.4,1,11,0.19912308307559826,False
0.7,504,0.4,2,0,0.15541264012275882,False
0.7,504,0.4,2,1,0.1722047249634056,False
0.7,504,0.4,2,2,0.28684571959173333,False
0.7,504,0.4,2,3,0.13022799013309858,False
0.7,504,0.4,2,4,0.19455554762078914,False
0.7,504,0.4,2,5,0.26361746465938424,False
0.7,504,0.4,2,6,0.1914065265091487,False
0.7,504,0.4,2,7,0.20416301775561113,False
0.7,504,0.4,2,8,0.2179293011284738,False
0.7,504,0.4,2,9,0.24833967592563802,False
0.7,504,0.4,2,10,0.35377277726941336,False
0.7,504,0.4,2,11,0.27309628530403823,False
0.7,504,0.4,2,12,0.19776408373029247,False
0.7,504,0.4,3,0,0.12073599321479804,False
0.7,504,0.4,3,1,0.17384473436937642,False
0.7,504,0.4,3,2,0.2195105448754567,False
0.7,504,0.4,3,3,0.16447788005295028,False
0.7,504,0.4,3,4,0.17664680173568395,False
0.7,504,0.4,3,5,0.2502547237062404,False
0.7,504,0.4,3,6,0.32558288422029075,False
0.7,504,0.4,3,7,0.24564300364513955,False
0.7,504,0.4,3,8,0.20503761236429316,False
0.7,504,0.4,3,9,0.28658311971379685,False
0.7,504,0.4,3,10,0.32838136990860584,False
0.7,504,0.4,3,11,0.25421484812260803,False
0.7,504,0.4,3,12,0.15690658224153198,False
0.7,504,0.4,4,0,0.15485673348007695,False
0.7,504,0.4,4,1,0.2985481515124052,False
0.7,504,0.4,4,2,0.13954615460824102,False
0.7,504,0.4,4,3,0.18606225485081596,False
0.7,504,0.4,4,4,0.12273998434779347,False
0.7,504,0.4,4,5,0.2626582065625076,False
0.7,504,0.4,4,6,0.2948769066412253,False
0.7,504,0.4,4,7,0.297685726774369,False
0.7,504,0.4,4,8,0.2179767494108746,False
0.7,504,0.4,4,9,0.19747107771603348,False
0.7,504,0.4,4,10,0.27523454725384916,False
0.7,504,0.4,4,11,0.21622557490994568,False
0.7,504,0.4,4,12,0.2805680346415065,False
0.7,504,0.4,5,0,0.3614013856866276,False
0.7,504,0.4,5,1,0.35711378449751136,False
0.7,504,0.4,5,2,0.2412132301034524,False
0.7,504,0.4,5,3,0.46110046354817114,True
0.7,504,0.4,5,4,0.22438917504832007,False
0.7,504,0.4,5,5,0.15258995901137176,False
0.7,504,0.4,5,6,0.44339953346999367,True
0.7,504,0.4,5,7,0.15391506079401368,False
0.7,504,0.4,5,8,0.24925310277297152,False
0.7,504,0.4,5,9,0.21824088835222064,False
0.7,504,0.4,5,10,0.21228095558118734,False
0.7,504,0.4,5,11,0.36860141200665963,False
