x_max,lam,tc_bps,group,label,Ann.Ret(%),Sharpe,CVaR(5%)(%),MDD(%),MDD_abs(%),Calmar,HHI,MaxW,Turnover
0.3,0.5,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.9,0.5012,3.1,49.96,58.14,0.1782,0.2787,0.3,0.0574
0.3,0.5,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.63,0.4882,3.12,49.96,58.14,0.1727,0.2766,0.3,0.0631
0.3,0.5,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.83,0.4989,3.1,49.96,58.14,0.1767,0.2774,0.3,0.0609
0.3,0.5,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.9,0.5698,3.18,50.37,57.94,0.2164,0.2736,0.3,0.0677
0.3,0.5,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.94,0.572,3.17,50.16,57.53,0.2181,0.2758,0.3,0.0739
0.3,0.5,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",10.25,0.5435,3.16,50.31,57.83,0.2036,0.274,0.3,0.0733
0.3,0.5,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",10.32,0.5477,3.17,50.16,57.53,0.2057,0.2738,0.3,0.072
0.3,0.5,5,PTO-MVO,PTO-MVO (LB=252),7.49,0.5012,2.57,36.03,39.19,0.2078,0.1828,0.3,0.0781
0.3,0.5,5,PTO-MVO,PTO-MVO (LB=504),5.7,0.3988,2.63,37.39,40.7,0.1524,0.1857,0.3,0.0544
0.3,0.5,5,Benchmark,EW,11.87,0.6531,3.02,38.73,42.74,0.3066,0.1,0.1,0.0327
0.3,0.5,5,Benchmark,GMV (LB=252),7.88,0.5251,2.56,34.8,37.82,0.2265,0.1772,0.3,0.0781
0.3,0.5,5,Benchmark,hist-MVO (LB=252),11.74,0.6937,2.76,33.66,36.76,0.3488,0.2023,0.3,0.2447
0.3,0.5,5,Benchmark,GMV (LB=504),6.38,0.4371,2.61,36.14,39.3,0.1765,0.1837,0.2961,0.0531
0.3,0.5,5,Benchmark,hist-MVO (LB=504),7.81,0.5004,2.74,32.87,35.68,0.2375,0.1947,0.3,0.1435
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",8.96,0.5816,2.54,33.64,36.58,0.2664,0.2605,0.3,0.3041
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",8.38,0.5403,2.59,34.15,36.92,0.2453,0.2675,0.3,0.2979
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",8.46,0.5462,2.62,30.72,33.11,0.2754,0.2736,0.3,0.2892
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",7.09,0.4634,2.68,37.52,40.66,0.189,0.2788,0.3,0.2442
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",8.87,0.5638,2.62,34.58,38.05,0.2564,0.2515,0.3,0.3566
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",9.43,0.5992,2.51,33.76,36.59,0.2793,0.2677,0.3,0.3583
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",13.23,0.7915,2.53,35.26,38.09,0.3753,0.2742,0.3,0.3527
0.3,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",10.35,0.6542,2.57,30.2,32.74,0.3426,0.2768,0.3,0.2784
0.3,0.5,10,DFL-MVO,DFL-MVO (LB=252),9.1,0.5693,2.66,31.49,33.99,0.2889,0.28,0.3,0.2985
0.3,0.5,10,DFL-MVO,DFL-MVO (LB=504),10.91,0.6378,2.75,35.02,37.98,0.3114,0.28,0.3,0.2746
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",7.25,0.4298,3.14,49.97,58.16,0.145,0.2788,0.3,0.0618
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.86,0.4997,3.1,49.97,58.16,0.1774,0.2787,0.3,0.0574
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.58,0.4864,3.12,49.97,58.16,0.1718,0.2766,0.3,0.0631
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.79,0.4972,3.1,49.97,58.16,0.1759,0.2774,0.3,0.0609
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.86,0.568,3.18,50.37,57.95,0.2155,0.2736,0.3,0.0677
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.89,0.5701,3.17,50.16,57.54,0.2171,0.2758,0.3,0.0739
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",10.2,0.5416,3.16,50.32,57.84,0.2027,0.274,0.3,0.0733
0.3,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",10.27,0.5458,3.17,50.16,57.54,0.2048,0.2738,0.3,0.072
0.3,0.5,10,PTO-MVO,PTO-MVO (LB=252),7.44,0.4985,2.57,36.03,39.19,0.2064,0.1828,0.3,0.0781
0.3,0.5,10,PTO-MVO,PTO-MVO (LB=504),5.66,0.397,2.63,37.4,40.7,0.1514,0.1857,0.3,0.0544
0.3,0.5,10,Benchmark,EW,11.85,0.6522,3.02,38.73,42.74,0.306,0.1,0.1,0.0327
0.3,0.5,10,Benchmark,GMV (LB=252),7.83,0.5225,2.56,34.81,37.83,0.2251,0.1772,0.3,0.0781
0.3,0.5,10,Benchmark,hist-MVO (LB=252),11.58,0.6858,2.76,33.67,36.77,0.3439,0.2023,0.3,0.2447
0.3,0.5,10,Benchmark,GMV (LB=504),6.35,0.4354,2.61,36.14,39.3,0.1756,0.1837,0.2961,0.0531
0.3,0.5,10,Benchmark,hist-MVO (LB=504),7.72,0.4958,2.74,32.88,35.68,0.2347,0.1947,0.3,0.1435
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",8.57,0.5609,2.54,33.68,36.61,0.2544,0.2605,0.3,0.3041
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",7.99,0.5205,2.59,34.16,36.93,0.234,0.2675,0.3,0.2979
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",8.09,0.5269,2.62,30.72,33.11,0.2633,0.2736,0.3,0.2892
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",6.78,0.4477,2.68,37.56,40.69,0.1806,0.2788,0.3,0.2442
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",8.41,0.5402,2.62,34.75,38.27,0.242,0.2515,0.3,0.3566
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",8.96,0.575,2.52,33.76,36.59,0.2655,0.2677,0.3,0.3583
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",12.76,0.7677,2.53,35.32,38.16,0.3612,0.2742,0.3,0.3527
0.3,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",9.98,0.6351,2.57,30.2,32.74,0.3305,0.2768,0.3,0.2784
0.3,0.5,20,DFL-MVO,DFL-MVO (LB=252),8.71,0.5497,2.66,31.49,33.99,0.2766,0.28,0.3,0.2985
0.3,0.5,20,DFL-MVO,DFL-MVO (LB=504),10.55,0.6205,2.76,35.04,37.99,0.301,0.28,0.3,0.2746
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",7.17,0.4264,3.14,49.98,58.19,0.1434,0.2788,0.3,0.0618
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.79,0.4965,3.1,49.98,58.19,0.1759,0.2787,0.3,0.0574
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.5,0.483,3.12,49.98,58.19,0.1701,0.2766,0.3,0.0631
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.71,0.4939,3.1,49.98,58.19,0.1743,0.2774,0.3,0.0609
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.77,0.5645,3.18,50.39,57.98,0.2137,0.2736,0.3,0.0677
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.79,0.5662,3.17,50.17,57.55,0.2151,0.2758,0.3,0.0739
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",10.1,0.5377,3.16,50.33,57.87,0.2007,0.274,0.3,0.0733
0.3,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",10.18,0.542,3.17,50.17,57.55,0.2029,0.2738,0.3,0.072
0.3,0.5,20,PTO-MVO,PTO-MVO (LB=252),7.34,0.4933,2.57,36.04,39.2,0.2036,0.1828,0.3,0.0781
0.3,0.5,20,PTO-MVO,PTO-MVO (LB=504),5.6,0.3934,2.63,37.4,40.71,0.1496,0.1857,0.3,0.0544
0.3,0.5,20,Benchmark,EW,11.81,0.6503,3.02,38.73,42.74,0.3049,0.1,0.1,0.0327
0.3,0.5,20,Benchmark,GMV (LB=252),7.73,0.5171,2.56,34.82,37.84,0.2221,0.1772,0.3,0.0781
0.3,0.5,20,Benchmark,hist-MVO (LB=252),11.25,0.6701,2.76,33.69,36.79,0.3341,0.2023,0.3,0.2447
0.3,0.5,20,Benchmark,GMV (LB=504),6.28,0.4318,2.61,36.15,39.31,0.1737,0.1837,0.2961,0.0531
0.3,0.5,20,Benchmark,hist-MVO (LB=504),7.53,0.4866,2.74,32.89,35.69,0.229,0.1947,0.3,0.1435
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",7.79,0.5192,2.54,33.75,36.68,0.2307,0.2605,0.3,0.3041
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",7.23,0.4807,2.6,34.19,36.96,0.2115,0.2675,0.3,0.2979
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",7.35,0.4881,2.62,30.72,33.11,0.2391,0.2736,0.3,0.2892
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",6.17,0.4162,2.68,37.64,40.77,0.1638,0.2788,0.3,0.2442
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",7.49,0.493,2.62,35.08,38.72,0.2135,0.2515,0.3,0.3566
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",8.04,0.5265,2.52,33.76,36.6,0.2381,0.2677,0.3,0.3583
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",11.82,0.72,2.54,35.45,38.36,0.3333,0.2742,0.3,0.3527
0.3,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",9.26,0.5969,2.57,30.21,32.74,0.3065,0.2768,0.3,0.2784
0.3,0.5,40,DFL-MVO,DFL-MVO (LB=252),7.94,0.5105,2.67,31.49,33.99,0.2522,0.28,0.3,0.2985
0.3,0.5,40,DFL-MVO,DFL-MVO (LB=504),9.83,0.5859,2.76,35.06,38.02,0.2802,0.28,0.3,0.2746
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",7.01,0.4197,3.14,50.02,58.25,0.1402,0.2788,0.3,0.0618
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.64,0.4902,3.1,50.02,58.25,0.1728,0.2787,0.3,0.0574
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.34,0.4761,3.12,50.02,58.25,0.1668,0.2766,0.3,0.0631
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.55,0.4872,3.1,50.02,58.25,0.171,0.2774,0.3,0.0609
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.59,0.5574,3.18,50.42,58.03,0.21,0.2736,0.3,0.0677
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.6,0.5584,3.17,50.18,57.58,0.2112,0.2758,0.3,0.0739
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",9.91,0.53,3.16,50.35,57.91,0.1968,0.274,0.3,0.0733
0.3,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",9.99,0.5344,3.17,50.18,57.58,0.199,0.2738,0.3,0.072
0.3,0.5,40,PTO-MVO,PTO-MVO (LB=252),7.14,0.4827,2.57,36.05,39.21,0.198,0.1828,0.3,0.0781
0.3,0.5,40,PTO-MVO,PTO-MVO (LB=504),5.46,0.3862,2.63,37.41,40.72,0.1459,0.1857,0.3,0.0544
0.3,0.5,40,Benchmark,EW,11.72,0.6465,3.02,38.74,42.75,0.3026,0.1,0.1,0.0327
0.3,0.5,40,Benchmark,GMV (LB=252),7.53,0.5065,2.56,34.83,37.85,0.2163,0.1772,0.3,0.0781
0.3,0.5,40,Benchmark,hist-MVO (LB=252),10.61,0.6386,2.76,33.73,36.83,0.3145,0.2023,0.3,0.2447
0.3,0.5,40,Benchmark,GMV (LB=504),6.14,0.4248,2.61,36.16,39.32,0.1699,0.1837,0.2961,0.0531
0.3,0.5,40,Benchmark,hist-MVO (LB=504),7.17,0.4681,2.74,32.91,35.72,0.2178,0.1947,0.3,0.1435
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",9.75,0.6177,2.55,32.88,35.4,0.2966,0.2481,0.3,0.3531
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",9.31,0.5934,2.57,31.71,34.19,0.2936,0.2577,0.3,0.4052
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",8.61,0.5347,2.8,32.59,35.32,0.2641,0.2753,0.3,0.364
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",10.12,0.6297,2.59,33.11,35.63,0.3057,0.2776,0.3,0.3445
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",9.84,0.6247,2.54,34.04,37.12,0.2891,0.2332,0.3,0.4149
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",12.78,0.7542,2.61,33.87,36.55,0.3774,0.2648,0.3,0.3508
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",10.57,0.665,2.56,30.03,32.48,0.3521,0.2735,0.3,0.3568
0.3,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",8.44,0.5393,2.66,31.88,34.37,0.2649,0.2701,0.3,0.448
0.3,0.7,0,DFL-MVO,DFL-MVO (LB=252),7.53,0.463,2.95,36.77,40.02,0.2047,0.2799,0.3,0.3687
0.3,0.7,0,DFL-MVO,DFL-MVO (LB=504),10.34,0.6055,2.86,37.89,41.47,0.2729,0.28,0.3,0.3111
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",7.32,0.4331,3.14,49.95,58.12,0.1466,0.2788,0.3,0.0618
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.94,0.5028,3.1,49.95,58.13,0.179,0.2787,0.3,0.0574
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.67,0.4899,3.12,49.95,58.12,0.1735,0.2766,0.3,0.0631
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.87,0.5005,3.1,49.95,58.12,0.1775,0.2774,0.3,0.0609
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.95,0.5716,3.18,50.36,57.92,0.2174,0.2736,0.3,0.0677
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.99,0.574,3.17,50.15,57.53,0.219,0.2758,0.3,0.0739
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",10.29,0.5454,3.16,50.3,57.82,0.2046,0.274,0.3,0.0733
0.3,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",10.37,0.5496,3.17,50.15,57.53,0.2067,0.2738,0.3,0.072
0.3,0.7,0,PTO-MVO,PTO-MVO (LB=252),7.54,0.5038,2.57,36.02,39.18,0.2092,0.1828,0.3,0.0781
0.3,0.7,0,PTO-MVO,PTO-MVO (LB=504),5.73,0.4005,2.63,37.39,40.7,0.1533,0.1857,0.3,0.0544
0.3,0.7,0,Benchmark,EW,11.9,0.6541,3.02,38.73,42.74,0.3072,0.1,0.1,0.0327
0.3,0.7,0,Benchmark,GMV (LB=252),7.93,0.5278,2.56,34.8,37.82,0.228,0.1772,0.3,0.0781
0.3,0.7,0,Benchmark,hist-MVO (LB=252),11.9,0.7015,2.76,33.65,36.75,0.3538,0.2023,0.3,0.2447
0.3,0.7,0,Benchmark,GMV (LB=504),6.41,0.4389,2.61,36.14,39.3,0.1774,0.1837,0.2961,0.0531
0.3,0.7,0,Benchmark,hist-MVO (LB=504),7.9,0.505,2.74,32.87,35.67,0.2404,0.1947,0.3,0.1435
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",9.52,0.6058,2.55,32.88,35.41,0.2895,0.2481,0.3,0.3531
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",9.05,0.5797,2.57,31.71,34.2,0.2853,0.2577,0.3,0.4052
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",8.37,0.5232,2.8,32.59,35.33,0.2569,0.2753,0.3,0.364
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",9.9,0.6182,2.59,33.11,35.64,0.2989,0.2776,0.3,0.3445
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",9.57,0.6106,2.54,34.06,37.14,0.281,0.2332,0.3,0.4149
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",12.55,0.7428,2.61,33.89,36.57,0.3703,0.2648,0.3,0.3508
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",10.34,0.6528,2.57,30.03,32.48,0.3443,0.2735,0.3,0.3568
0.3,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",8.16,0.5246,2.66,31.89,34.38,0.2557,0.2701,0.3,0.448
0.3,0.7,5,DFL-MVO,DFL-MVO (LB=252),7.29,0.4521,2.95,36.77,40.02,0.1983,0.2799,0.3,0.3687
0.3,0.7,5,DFL-MVO,DFL-MVO (LB=504),10.13,0.5959,2.86,37.91,41.49,0.2674,0.28,0.3,0.3111
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",7.29,0.4314,3.14,49.96,58.14,0.1458,0.2788,0.3,0.0618
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.9,0.5012,3.1,49.96,58.14,0.1782,0.2787,0.3,0.0574
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.63,0.4882,3.12,49.96,58.14,0.1727,0.2766,0.3,0.0631
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.83,0.4989,3.1,49.96,58.14,0.1767,0.2774,0.3,0.0609
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.9,0.5698,3.18,50.37,57.94,0.2164,0.2736,0.3,0.0677
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.94,0.572,3.17,50.16,57.53,0.2181,0.2758,0.3,0.0739
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",10.25,0.5435,3.16,50.31,57.83,0.2036,0.274,0.3,0.0733
0.3,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",10.32,0.5477,3.17,50.16,57.53,0.2057,0.2738,0.3,0.072
0.3,0.7,5,PTO-MVO,PTO-MVO (LB=252),7.49,0.5012,2.57,36.03,39.19,0.2078,0.1828,0.3,0.0781
0.3,0.7,5,PTO-MVO,PTO-MVO (LB=504),5.7,0.3988,2.63,37.39,40.7,0.1524,0.1857,0.3,0.0544
0.3,0.7,5,Benchmark,EW,11.87,0.6531,3.02,38.73,42.74,0.3066,0.1,0.1,0.0327
0.3,0.7,5,Benchmark,GMV (LB=252),7.88,0.5251,2.56,34.8,37.82,0.2265,0.1772,0.3,0.0781
0.3,0.7,5,Benchmark,hist-MVO (LB=252),11.74,0.6937,2.76,33.66,36.76,0.3488,0.2023,0.3,0.2447
0.3,0.7,5,Benchmark,GMV (LB=504),6.38,0.4371,2.61,36.14,39.3,0.1765,0.1837,0.2961,0.0531
0.3,0.7,5,Benchmark,hist-MVO (LB=504),7.81,0.5004,2.74,32.87,35.68,0.2375,0.1947,0.3,0.1435
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",9.29,0.5939,2.55,32.89,35.41,0.2825,0.2481,0.3,0.3531
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",8.79,0.5661,2.57,31.72,34.2,0.277,0.2577,0.3,0.4052
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",8.14,0.5116,2.8,32.6,35.33,0.2496,0.2753,0.3,0.364
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",9.67,0.6067,2.59,33.12,35.65,0.292,0.2776,0.3,0.3445
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",9.3,0.5965,2.54,34.08,37.16,0.273,0.2332,0.3,0.4149
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",12.31,0.7313,2.61,33.9,36.58,0.3632,0.2648,0.3,0.3508
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",10.1,0.6405,2.57,30.03,32.48,0.3365,0.2735,0.3,0.3568
0.3,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",7.87,0.5098,2.66,31.9,34.4,0.2466,0.2701,0.3,0.448
0.3,0.7,10,DFL-MVO,DFL-MVO (LB=252),7.06,0.4412,2.95,36.77,40.02,0.192,0.2799,0.3,0.3687
0.3,0.7,10,DFL-MVO,DFL-MVO (LB=504),9.93,0.5864,2.86,37.92,41.51,0.2619,0.28,0.3,0.3111
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",7.25,0.4298,3.14,49.97,58.16,0.145,0.2788,0.3,0.0618
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.86,0.4997,3.1,49.97,58.16,0.1774,0.2787,0.3,0.0574
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.58,0.4864,3.12,49.97,58.16,0.1718,0.2766,0.3,0.0631
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.79,0.4972,3.1,49.97,58.16,0.1759,0.2774,0.3,0.0609
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.86,0.568,3.18,50.37,57.95,0.2155,0.2736,0.3,0.0677
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.89,0.5701,3.17,50.16,57.54,0.2171,0.2758,0.3,0.0739
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",10.2,0.5416,3.16,50.32,57.84,0.2027,0.274,0.3,0.0733
0.3,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",10.27,0.5458,3.17,50.16,57.54,0.2048,0.2738,0.3,0.072
0.3,0.7,10,PTO-MVO,PTO-MVO (LB=252),7.44,0.4985,2.57,36.03,39.19,0.2064,0.1828,0.3,0.0781
0.3,0.7,10,PTO-MVO,PTO-MVO (LB=504),5.66,0.397,2.63,37.4,40.7,0.1514,0.1857,0.3,0.0544
0.3,0.7,10,Benchmark,EW,11.85,0.6522,3.02,38.73,42.74,0.306,0.1,0.1,0.0327
0.3,0.7,10,Benchmark,GMV (LB=252),7.83,0.5225,2.56,34.81,37.83,0.2251,0.1772,0.3,0.0781
0.3,0.7,10,Benchmark,hist-MVO (LB=252),11.58,0.6858,2.76,33.67,36.77,0.3439,0.2023,0.3,0.2447
0.3,0.7,10,Benchmark,GMV (LB=504),6.35,0.4354,2.61,36.14,39.3,0.1756,0.1837,0.2961,0.0531
0.3,0.7,10,Benchmark,hist-MVO (LB=504),7.72,0.4958,2.74,32.88,35.68,0.2347,0.1947,0.3,0.1435
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",8.83,0.57,2.56,32.9,35.43,0.2685,0.2481,0.3,0.3531
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",8.26,0.5387,2.57,31.73,34.22,0.2604,0.2577,0.3,0.4052
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",7.67,0.4885,2.8,32.61,35.34,0.2352,0.2753,0.3,0.364
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",9.22,0.5837,2.59,33.14,35.66,0.2784,0.2776,0.3,0.3445
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",8.77,0.5683,2.55,34.12,37.2,0.2569,0.2332,0.3,0.4149
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",11.85,0.7084,2.61,33.94,36.62,0.3491,0.2648,0.3,0.3508
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",9.64,0.6161,2.57,30.03,32.47,0.321,0.2735,0.3,0.3568
0.3,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",7.29,0.4803,2.67,31.93,34.42,0.2284,0.2701,0.3,0.448
0.3,0.7,20,DFL-MVO,DFL-MVO (LB=252),6.59,0.4193,2.96,36.77,40.02,0.1792,0.2799,0.3,0.3687
0.3,0.7,20,DFL-MVO,DFL-MVO (LB=504),9.53,0.5672,2.86,37.96,41.55,0.2509,0.28,0.3,0.3111
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",7.17,0.4264,3.14,49.98,58.19,0.1434,0.2788,0.3,0.0618
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",8.79,0.4965,3.1,49.98,58.19,0.1759,0.2787,0.3,0.0574
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",8.5,0.483,3.12,49.98,58.19,0.1701,0.2766,0.3,0.0631
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",8.71,0.4939,3.1,49.98,58.19,0.1743,0.2774,0.3,0.0609
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",10.77,0.5645,3.18,50.39,57.98,0.2137,0.2736,0.3,0.0677
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",10.79,0.5662,3.17,50.17,57.55,0.2151,0.2758,0.3,0.0739
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",10.1,0.5377,3.16,50.33,57.87,0.2007,0.274,0.3,0.0733
0.3,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",10.18,0.542,3.17,50.17,57.55,0.2029,0.2738,0.3,0.072
0.3,0.7,20,PTO-MVO,PTO-MVO (LB=252),7.34,0.4933,2.57,36.04,39.2,0.2036,0.1828,0.3,0.0781
0.3,0.7,20,PTO-MVO,PTO-MVO (LB=504),5.6,0.3934,2.63,37.4,40.71,0.1496,0.1857,0.3,0.0544
0.3,0.7,20,Benchmark,EW,11.81,0.6503,3.02,38.73,42.74,0.3049,0.1,0.1,0.0327
